序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
133,7372772681235647780,,,,,,,,,,,,L1,7373553135627535158,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:52:08,湖北,
134,7372772681235647780,,,,,,,,,,,,L1,7372814169916064512,[感谢][感谢][感谢],杨小乐杨秀华,3538671688498139,0,0,2024-05-25 14:04:34,四川,
135,7372772681235647780,,,,,,,,,,,,L1,7373554197377729299,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:16,湖北,
136,7372772681235647780,,,,,,,,,,,,L1,7373553726914954003,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:54:24,湖北,
137,7372772681235647780,,,,,,,,,,,,L1,7373553723325743884,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:54:27,湖北,
138,7372772681235647780,,,,,,,,,,,,L1,7373554167271457575,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:09,湖北,
139,7372772681235647780,,,,,,,,,,,,L1,7373553102513406774,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:52:00,湖北,
140,7372772681235647780,,,,,,,,,,,,L1,7373553259917214527,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:52:38,湖北,
141,7372772681235647780,,,,,,,,,,,,L1,7373554174191469351,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:10,湖北,
142,7372772681235647780,,,,,,,,,,,,L1,7373553514813489931,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:53:37,湖北,
143,7372772681235647780,,,,,,,,,,,,L1,7373553738252649252,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:54:29,湖北,
144,7372772681235647780,,,,,,,,,,,,L1,7373554194453988135,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:13,湖北,
